分类,原始query,正则query,模版,语义相似性,编辑距离,编辑距离相似性,weighted_sim
版本更新,现在版本号不能更新,现在版本号不能更新,"('查一下版本更新', 2)",0.89453435,6,0.333333333,0.726174045
版本更新,版本重启,版本重启,"('版本更新', 2)",0.84955937,2,0.5,0.744691557
版本更新,更新事务,更新事务,"('更新', 2)",0.8842123,2,0.5,0.768948621
版本更新,今天有更新吗,今天有更新,"('这次更新', 2)",0.92965853,3,0.4,0.770760972
版本更新,最新更新在哪看,最新更新在看,"('这次更新', 2)",0.93326795,4,0.333333333,0.753287566
版本更新,体验服最近更新了什么,体验服最近更新什么,"('最近更新', 2)",0.87012094,5,0.444444444,0.742417993
版本更新,下个赛季峡谷更新公告,下个赛季峡谷更新公告,"('更新公告', 2)",0.8724855,6,0.4,0.730739863
版本更新,我更新一下,我更新一下,"('让我更新', 2)",0.9654591,3,0.4,0.795821376
版本更新,战力改更新,战力改更新,"('英雄更新', 2)",0.8623939,3,0.4,0.723675741
版本更新,游戏更新公告。,游戏更新公告,"('更新公告', 2)",0.95147157,2,0.666666667,0.866030097
版本更新,都有哪些英雄改了,都有哪些英雄改了,"('最新英雄更新', 2)",0.90155846,6,0.25,0.706090921
版本更新,会出新英雄吧。,会出新英雄,"('最新英雄更新', 2)",0.90939283,4,0.333333333,0.736574984
版本更新,这次更新对英雄有什么改变,这次更新对英雄有什么改变,"('最新英雄更新', 2)",0.9041637,9,0.25,0.707914603
版本更新,版本不匹配如何更新游戏,版本匹配如何更新游戏,"('版本更新', 2)",0.84592164,6,0.4,0.712145145
版本更新,版本更新完整资源包,版本更新完整资源包,"('版本更新', 2)",0.9201813,5,0.444444444,0.777460225
版本更新,怎么的新英雄,怎么新英雄,"('最新英雄更新', 2)",0.87356365,4,0.333333333,0.711494553
版本更新,禁英雄的变动,禁英雄变动,"('英雄更新', 2)",0.84686804,3,0.4,0.712807627
版本更新,最近更新那个,最近更新那个,"('最近更新', 2)",0.96874064,2,0.666666667,0.878118449
版本更新,王者英雄的排名,王者英雄排名,"('最新英雄更新', 2)",0.8588163,4,0.333333333,0.701171428
版本更新,瑞星公告,瑞星公告,"('这次公告', 2)",0.8739761,2,0.5,0.761783278
版本更新,新更新的标上架了没,新更新标上架没,"('新更新', 2)",0.8287335,4,0.428571429,0.708684881
版本更新,这次霹雳,这次霹雳,"('这次更新', 2)",0.81388307,2,0.5,0.719718146
版本更新,最近会,最近会,"('最近更新', 2)",0.901742,2,0.5,0.781219387
版本更新,新英雄不上了吗,新英雄不上,"('英雄更新', 2)",0.8830608,3,0.4,0.738142569
版本更新,今天更新,今天更新,"('这次更新', 2)",0.91108924,2,0.5,0.787762469
版本更新,王者近期英雄改动,王者近期英雄改动,"('最新英雄更新', 2)",0.927238,6,0.25,0.724066591
版本更新,22号更新什么,22号更新什么,"('近期更新', 2)",0.88606143,5,0.285714286,0.705957287
版本更新,23号更新公告,23号更新公告,"('更新公告', 2)",0.95547676,3,0.571428571,0.840262304
版本更新,三月二十八号英雄更新了什么,三月二十八号英雄更新什么,"('这次英雄更新', 2)",0.87508017,8,0.333333333,0.712556118
版本更新,版本更新是多久,版本更新是多久,"('版本更新', 2)",0.8548702,3,0.571428571,0.769837712
版本更新,英雄上线,英雄上线,"('英雄更新', 2)",0.87791866,2,0.5,0.764543062
版本更新,人物都更新啥呀,人物都更新啥,"('最近更新', 2)",0.88186795,4,0.333333333,0.717307562
版本更新,海月调整公告,海月调整公告,"('更新公告', 2)",0.89603794,4,0.333333333,0.727226555
版本更新,二月更新内容,二月更新内容,"('近期更新', 2)",0.9099677,4,0.333333333,0.736977404
版本更新,新版本怎么更新？？,新版本怎么更新？？,"('版本更新', 2)",0.90862346,5,0.444444444,0.769369753
版本更新,版本更新内容介绍,版本更新内容介绍,"('版本更新', 2)",0.9321909,4,0.5,0.802533627
版本更新,现在的英雄强度,现在英雄强度,"('最新英雄更新', 2)",0.8726616,4,0.333333333,0.710863113
版本更新,这个英雄战力榜是一周更新一次吗,这个英雄战力榜是一周更新一次,"('这次英雄更新', 2)",0.8852134,9,0.357142857,0.72679222
版本更新,这个英雄是重做了吗,这个英雄是重做,"('这次英雄更新', 2)",0.8767077,4,0.428571429,0.7422668
版本更新,二月十六号版本更新,二月十六号版本更新,"('本次版本更新', 2)",0.901708,5,0.444444444,0.764528938
版本更新,新版本都哪个英雄加强,新版本都哪个英雄加强,"('最新英雄更新', 2)",0.9176537,8,0.2,0.702357576
版本更新,新英雄的出现,新英雄出现,"('这次英雄更新', 2)",0.91293633,4,0.333333333,0.739055431
版本更新,版本滴,版本滴,"('版本更新', 2)",0.898022,2,0.5,0.778615397
版本更新,哪位英雄较强新赛季,哪位英雄较强新赛季,"('最新英雄更新', 2)",0.8728663,6,0.333333333,0.711006391
版本更新,本次版本更新东方镜调整了什么,本次版本更新东方镜调整什么,"('本次版本更新', 2)",0.8563056,7,0.461538462,0.737875458
版本更新,我的更新没更新完怎么办,我更新没更新完怎么办,"('我要新更新', 2)",0.8558288,6,0.4,0.719080175
版本更新,英雄才值,英雄才值,"('英雄更新', 2)",0.8253771,2,0.5,0.727763975
版本更新,最近有没有更新新的英雄,最近有没有更新新英雄,"('最新英雄更新', 2)",0.955478,7,0.3,0.758834609
版本更新,镜版本更新,镜版本更新,"('版本更新', 2)",0.9258749,1,0.8,0.888112422
版本更新,我的版本是最新版本吗,我版本是最新版本,"('最新版本更新', 2)",0.91531485,6,0.25,0.715720397
版本更新,新英雄获取入口,新英雄获取入口,"('最新英雄更新', 2)",0.8898238,5,0.285714286,0.708590942
版本更新,我想玩英雄更厉害,我想玩英雄更厉害,"('英雄更新', 2)",0.86099434,5,0.375,0.715196037
版本更新,英雄更新没了,英雄更新没,"('最新英雄更新', 2)",0.93405414,3,0.5,0.803837895
版本更新,几个英雄调整了,几个英雄调整,"('最新英雄更新', 2)",0.8785531,4,0.333333333,0.714987165
版本更新,3月14更新调整,月14更新调整,"('更新', 2)",0.8979353,5,0.285714286,0.714268976
版本更新,新版本10V10,新版本10v10,"('新版本更新', 2)",0.8411726,5,0.375,0.701320803
版本更新,获取更新,获取更新,"('更新', 2)",0.93638253,2,0.5,0.805467772
版本更新,近期即将更新的内容,近期即将更新内容,"('近期更新', 2)",0.97089314,4,0.5,0.829625201
版本更新,现在有更新的吗？,现在有更新？,"('这次更新', 2)",0.93383574,4,0.333333333,0.753685021
版本更新,这个版本的资质,这个版本资质,"('本次版本公告', 2)",0.8810853,4,0.333333333,0.716759694
版本更新,新版本什么时候可以更新,新版本什么时候可以更新,"('最新版本更新', 2)",0.858997,7,0.363636364,0.7103888
版本更新,把我进行更新,把我进行更新,"('我要更新', 2)",0.95222265,3,0.5,0.816555852
版本更新,怎么又不更新了,怎么又更新,"('更新', 2)",0.9037793,3,0.4,0.75264553
版本更新,最近要出的新英雄是什么,最近要出新英雄是什么,"('最新英雄更新', 2)",0.9414271,6,0.4,0.778998978
版本更新,版本不更新怎么回事,版本更新怎么回事,"('版本更新', 2)",0.9057404,4,0.5,0.784018266
版本更新,英雄更新动作,英雄更新动作,"('英雄更新', 2)",0.9587795,2,0.666666667,0.87114566
版本更新,如何检查版本更新,如何检查版本更新,"('查版本更新', 2)",0.9049084,3,0.625,0.820935893
版本更新,英雄光新,英雄光新,"('英雄更新', 2)",0.8730048,1,0.75,0.836103356
版本更新,下次更新新英雄是什么,下次更新新英雄是什么,"('最新英雄更新', 2)",0.9239073,7,0.3,0.736735096
版本更新,怎样给英雄升级,怎样英雄升级,"('英雄更新', 2)",0.8578756,4,0.333333333,0.70051291
版本更新,正好更新时间,正好更新时间,"('这次更新', 2)",0.87648124,4,0.333333333,0.713536865
版本更新,我要更新赛季,我要更新赛季,"('我要更新', 2)",0.88591117,2,0.666666667,0.820137817
版本更新,最新英雄技能调整,最新英雄技能调整,"('最新英雄更新', 2)",0.9215803,4,0.5,0.79510622
版本更新,查询游戏更新,查询游戏更新,"('查一下更新', 2)",0.9095235,3,0.5,0.786666441
版本更新,本次中心,本次中心,"('本次更新', 2)",0.85047156,2,0.5,0.745330089
版本更新,更新条,更新条,"('新更新', 2)",0.8799432,2,0.333333333,0.715960234
版本更新,近期英雄增强。,近期英雄增强,"('最新英雄更新', 2)",0.95034134,4,0.333333333,0.765238941
版本更新,新鲜是怎么更新,新鲜是怎么更新,"('新更新', 2)",0.8517779,4,0.428571429,0.724815966
版本更新,我想要更新版本,我想要更新版本,"('我要更新', 2)",0.8842485,3,0.571428571,0.790402518
版本更新,更新英雄碎片,更新英雄碎片,"('英雄更新', 2)",0.91533065,4,0.333333333,0.740731454
版本更新,新英雄在不在,新英雄在在,"('这次英雄更新', 2)",0.8723034,4,0.333333333,0.710612398
版本更新,怎么不能更新,怎么不能更新,"('更新', 2)",0.8666334,4,0.333333333,0.706643391
版本更新,王者荣耀更新公告。,王者荣耀更新公告,"('更新公告', 2)",0.9093432,4,0.5,0.786540228
版本更新,三天更新,三天更新,"('更新', 2)",0.8632097,2,0.5,0.754246807
版本更新,最近一次更新修改了什么,最近一次更新修改什么,"('查一下新更新', 2)",0.9162319,8,0.2,0.701362309
版本更新,游戏更新的内容,游戏更新内容,"('版本更新', 2)",0.90046453,4,0.333333333,0.730325174
版本更新,最近有什么新人物吗,最近有什么新人物,"('最近更新', 2)",0.8744356,5,0.375,0.724604923
版本更新,下一次版本更新时间,下一次版本更新时间,"('最新版本更新', 2)",0.8458932,5,0.444444444,0.725458576
版本更新,近期王者英雄调整,近期王者英雄调整,"('最新英雄更新', 2)",0.9243807,6,0.25,0.722066504
版本更新,我这个版本是最新版本吗？,我这个版本是最新版本？,"('这次版本更新', 2)",0.9135676,7,0.363636364,0.748588231
版本更新,我没我更没更新,我没我更没更新,"('更新', 2)",0.8793666,5,0.285714286,0.701270889
版本更新,上次皮肤商店更新,上次皮肤商店更新,"('这次更新', 2)",0.8612869,5,0.375,0.715400815
版本更新,新英雄，下个赛季的,新英雄，下个赛季,"('最新英雄更新', 2)",0.90166414,6,0.25,0.706164896
版本更新,更新哪些英雄皮肤限免,更新哪些英雄皮肤限免,"('最新英雄更新', 2)",0.87923163,7,0.3,0.705462142
版本更新,亚瑟更新,亚瑟更新,"('英雄更新', 2)",0.8994384,2,0.5,0.779606867
版本更新,要出什么新英雄？,要出什么新英雄？,"('最新英雄更新', 2)",0.9245929,6,0.25,0.722215039
版本更新,碎片上点更新,碎片上点更新,"('更新', 2)",0.87586063,4,0.333333333,0.713102442
版本更新,推荐什么英雄最近,推荐什么英雄最近,"('最新英雄更新', 2)",0.90705454,6,0.25,0.70993818
版本更新,出商店更新,出商店更新,"('版本更新', 2)",0.8663665,3,0.4,0.726456554
版本更新,如何查看更新,如何查看更新,"('查看更新', 2)",0.90446764,2,0.666666667,0.83312735
版本更新,这个月还要更新什么,这个月还要更新什么,"('查一下近期更新', 2)",0.91556185,7,0.222222222,0.707559965
版本更新,个更新,个更新,"('更新', 2)",0.95577407,1,0.666666667,0.869041848
版本更新,查看新英雄,查看新英雄,"('最新英雄更新', 2)",0.9428275,4,0.333333333,0.759979266
版本更新,新英雄鸡小,新英雄鸡小,"('英雄更新', 2)",0.8317057,3,0.4,0.702193983
版本更新,下周哪些英雄出新皮肤,下周哪些英雄出新皮肤,"('最新英雄更新', 2)",0.8753527,7,0.3,0.702746876
版本更新,下一个新出的英雄是哪个,下一个新出英雄是哪个,"('最新英雄更新', 2)",0.9013724,7,0.3,0.720960661
版本更新,七月二十七日公告,七月二十七日公告,"('这次公告', 2)",0.90738004,6,0.25,0.710166031
版本更新,最新共告,最新共告,"('公告', 2)",0.8955909,3,0.25,0.701913631
版本更新,试了还没更新,试还没更新,"('更新', 2)",0.89353883,3,0.4,0.745477183
版本更新,新英雄亚典什么时候更新,新英雄亚典什么时候更新,"('新英雄更新', 2)",0.8497932,6,0.454545455,0.731218873
版本更新,新英雄怎么得啊,新英雄怎么得,"('新英雄公告', 2)",0.8827032,3,0.5,0.76789223
版本更新,版本预约下载,版本预约下载,"('版本更新', 2)",0.8598656,4,0.333333333,0.701905924
版本更新,晋级新出的英雄,晋级新出英雄,"('新英雄更新', 2)",0.9316803,5,0.166666667,0.702176225
版本更新,英雄蒙调整,英雄蒙调整,"('英雄更新', 2)",0.8506094,3,0.4,0.715426595
版本更新,版本T1,版本t1,"('版本更新', 2)",0.8264109,2,0.5,0.728487623
版本更新,最近都出了啥新英雄啊,最近都出啥新英雄,"('最新英雄更新', 2)",0.9449173,6,0.25,0.736442125
版本更新,更新信息。,更新信息,"('更新', 2)",0.95048386,2,0.5,0.815338701
版本更新,新英雄上思源,新英雄上思源,"('新英雄公告', 2)",0.8593574,3,0.5,0.751550192
版本更新,把这个版本更新一下,把这个版本更新一下,"('这次版本更新', 2)",0.9207708,4,0.555555556,0.811206243
版本更新,7月6号更新的英雄调整内容。,月号更新英雄调整内容,"('新英雄更新', 2)",0.9055665,7,0.3,0.723896559
版本更新,新英雄预告,新英雄预告,"('新英雄公告', 2)",0.9460049,1,0.8,0.902203449
版本更新,更新了，有,更新，有,"('新更新', 2)",0.9559908,3,0.25,0.744193554
版本更新,最近新练的英雄,最近新练英雄,"('最新英雄更新', 2)",0.9374313,4,0.333333333,0.756201893
版本更新,最近会出新的英雄吗,最近会出新英雄,"('新英雄更新', 2)",0.95047426,6,0.142857143,0.708189126
版本更新,最近更新活动,最近更新活动,"('最近更新', 2)",0.904792,2,0.666666667,0.833354408
版本更新,最近英雄调整详情,最近英雄调整详情,"('最新英雄更新', 2)",0.94329566,5,0.375,0.77280696
版本更新,让我看一下更新的公告,让我看一下更新公告,"('更新公告', 2)",0.9444195,5,0.444444444,0.794426986
版本更新,英雄战斗力提升,英雄战斗力提升,"('英雄更新', 2)",0.88044727,5,0.285714286,0.702027374
版本更新,最新更新的状况,最新更新状况,"('最新更新', 2)",0.92488545,2,0.666666667,0.847419816
版本更新,最近新出的,最近新出,"('最近更新', 2)",0.94752973,2,0.5,0.813270813
版本更新,王者英雄还有要更新的吗,王者英雄还有要更新,"('最新英雄更新', 2)",0.93676245,5,0.444444444,0.78906705
版本更新,最近1年,最近年,"('最近更新', 2)",0.8591337,2,0.5,0.751393604
版本更新,战令会更新吗,战令会更新,"('英雄更新', 2)",0.86349267,3,0.4,0.724444867
版本更新,出现了新英雄吗,出现新英雄,"('最新英雄更新', 2)",0.9124355,4,0.333333333,0.73870483
版本更新,查看活动公告,查看活动公告,"('公告', 2)",0.85818183,4,0.333333333,0.700727284
版本更新,更新客服,更新客服,"('更新', 2)",0.8141001,2,0.5,0.719870061
版本更新,最近获得英雄是什么？,最近获得英雄是什么？,"('最新英雄更新', 2)",0.89713585,7,0.3,0.717995098
版本更新,都更新了，啥公告,都更新，啥公告,"('更新公告', 2)",0.9218321,3,0.571428571,0.816711031
版本更新,加英雄战力吗,加英雄战力,"('英雄更新', 2)",0.84252405,3,0.4,0.709766836
